Successfully Opened  0xc00002f450
Read  595291  bytes
Checking totals...
Total OK: 2500000000000000
Successfully Opened genesis_account.json
Connecting to ADKgo node
GetBlockNumber
Block: 10
Deploying ADK Genesis Contracts 
waiting for contract to be mined...
Deployed ADKToken Contract as 0xB56a995117b41dA5BA90DA5c66116c60c6e19170
Bulk Setting (105/6115): SNFVLTLTEGQSVDDNQLNIIWZ9JHY9EZ9EZPJJBRWNRXBSNAMCWRNKXCXWVMRVCPS9MCZSM9HNCDYOAZXHC 1500000000000
Bulk Setting (106/6115): QS9HTFMGVRDNNENXQHMNYSQFP9THLNRIZMOZA9LAJ9SEHBZDQA9ECJLUFFXLZPLYEHKRM9IEGHATXAQXD 10800000000
Bulk Setting (107/6115): XHS9VTOVACTMEYUCMYGH9VLTXCCYPEVYPEPYKBCIWRFZLJXPAOIBQVSAQPETLEUVMAYWIRMKOLKIXWYHH 399900000000
Bulk Setting (108/6115): IMKAEOTRDH9OLBN99MSCYBDNKPOPEJMXYZVOWUN9PSQZYWXMJICV9OX9YNTBDHJLZUYSCCZEAULHUIVBO 11187516227307
Bulk Setting (109/6115): XSDIRUHPKVLLHNMYY99QRWMWFUE9JOUTJAXPOFIMRVKMGLP9YVAQIGZKICQPHBCTXACVEWMXZZPYCGVTY 200000000000
Bulk Setting (110/6115): HZWNURWGCY99DT9FYVMJKXANNBIVBVMMFCF9UTCGYRVNN9VTIJPUUTVG9ZSYZBZOSFZUHTILIFSTUUBKY 4500000000
Bulk Setting (111/6115): OOZGWMCNXJRV9EUZQ9LRS9ZFLPOXOSUAUUUKRKGJWZJKMBDYRPVHXYNEPRTTULGVVX99FJJKNEBUHMWID 300000000000
Bulk Setting (112/6115): HEXIARAHWUUZLRW9SRKTAAMXVVOPBLNHABKTRX9LTMIP9XTJRGH9PVMIISQQGPD9XGGTFKXPLLRKIVSUT 1177820000
Bulk Setting (113/6115): SCENRKKKMSUQYZKMFPGRCAHDS9WRRCKUOLTZETQC9MZURHIIGKOISYRXTWUTXWQMNXYCH9UALBCYGQEBY 1170000000
Bulk Setting (114/6115): UQCWFKDYOETPPCPDKWFAPAITNEVNOO9WMOQHCIIRHOZEAJNBPGUDOL9QWLDBOLK9PUWOZBPOLDOSTGMXL 9799
Bulk Setting (115/6115): BSYQKQ9KGJSJSJFCVWVTZLDHKSOJTUJCUSSLTMFYZHOZFHUUYZOJFUNNITJJEPDYZUMMHGWGYILAESPZH 100000000000
Bulk Setting (116/6115): IAZVDRGITTEAHLMRSTFM9XPOJENYMZLRAGLALZ9MQESABWUTHEOXWACQPLFRVOZVLNCHQSPBLLZXOEGKL 899900000000
Bulk Setting (117/6115): WPXHHKPJOPJATXIVKVXZQWRVSREROCFAQYWQVERKBTAOBHC9HCANGDFNAPAQEBWKRREQHYZMJFSSCDM9G 1000000000
Bulk Setting (118/6115): YLHHQ9OPSAJXALHHXNLPBSBHYKRGLREFDWQOCCTPOFIORE9QBV9HPFLFBTXWKNXTJTFKNISM9JYYFELCT 30612218730
Bulk Setting (119/6115): VXHIWEIYBGLIADMKBKKKXVHC9ITETYMQJQTUDQLVFFVKKVHLPTVOH99NZM9ZNDVUBLGKWOYOETNFOWYYB 300100000000
Bulk Setting (120/6115): UMVVHXLHKD99PTRGZAXSPCTCIXOZYLEQXMBABP9UUFLFBGHBDSMMWILHBGXIPYBKXYFZUZSDUPTIQJCGE 74090000000
Bulk Setting (121/6115): WAULVOXHWFYW9HGMBVFVZCMOXAJYF9TSECRHFUDWGXMQXSDULJMGHJGMCJGLWEHXCNEKEKNBLDWOAIGG9 18900000000
Bulk Setting (122/6115): SDQDYAFOPGWXDNXETIZNGCJXACLOUDAJMINKJEZGRXPKBFFUDERRUQDYY9NAKHBVJRGCLAMRPIZIBFOQL 100000000
Bulk Setting (123/6115): XTYTETXUKSNQRPLUBACDCOKIFDUMSOCGHTWCCNHT9XHGUGWVMCSIM9ZGZPZATBICICJJSQDJQPJKYSWXS 10000000000
Bulk Setting (124/6115): OHLBKEQSXPESCTDUCGHIGFWKYGERUFSM9XMGNSKSRMVAWI9D9F9HBBYAETWPZWSFKDKRKMKJCGQCYVZWO 30000000000
Bulk Setting (125/6115): INTDJLTLEIAJSJUWFE9NNYQODIMZU9YADDDBIHNZOZPVNSY99VETSRJCJB9ITKDZOMIWGTJMPTKJTCKO9 1050000000000
Bulk Setting (126/6115): SJDBGUIHNQH9PSFULWLMSUEMHTAI9DBWOFBQZXDKLFGPXIDFNTOFCHTSQ9M9ANKVZPISIHBTFKB9VMV9D 500000000
Bulk Setting (127/6115): CZKJ9UL9EBAZTARUSWEJODFFAMFR9GGONTURGT9UZOPXRSONXGXTGIPCSUXUHUEWKQKEGFXBFLFFQEAXY 919260000
Bulk Setting (128/6115): OIIYHREFTAZFVREP9NHDYQAPZFGJNHGQATCE9IOAP9B9BHDBUWXWVEWPRGCCZ9NLGFNVTFBSTOSSKZJIA 150327470
Bulk Setting (129/6115): EOUT9ZKXPCJTMGRZPCSRBHTLGEVXOYTYQHRALEDHOYQWMUDKN9QPHRKIDOIDPFETXXKGYWMQQEMXSRUGI 20000000000
Bulk Setting (130/6115): AQNIBOTVKUVRKAEENCSKOUCONMSHIJQW9JIXHETE9HQU9OYYFFCGGEDTBHEWLJIVIHIVLPMIGERWVFKPD 50000000
Bulk Setting (131/6115): TNGXLWPJQNJHLSLMXPEVAYGP9EJUVUPYUVQPIMFYJOIZNMARTGTTOCEQUCJM9JCAPLNXXWOTJKCDPKTGJ 500000000
Bulk Setting (132/6115): VVWKEFDACYIYRKDVEAJOYJDSWVDXZDAWKMHHYHUXWRNMN9SNQOJ9KYKAYJDXJXW99EODPIVLI9ROLDJLH 7650000000
